|World0|Quiz1|Question7|Choice1|Latest finish date(LF)|1|True|0|True|
|World0|Quiz1|Question7|Choice2|Latest start date(LS)|2|False|0|False|
|World0|Quiz1|Question7|Choice3|Earliest finish date(EF)|3|False|0|False|
|World0|Quiz1|Question8|Choice1|slack time|1|False|0|False|
|World0|Quiz1|Question8|Choice2|the critical path(s)|2|True|0|True|
|World0|Quiz1|Question8|Choice3|1 and 2|3|False|0|False|
|World0|Quiz1|Question9|Choice1|Slack time = LS - ES|1|False|0|False|
|World0|Quiz1|Question9|Choice2|Slack time = LF - EF|2|False|0|False|
|World0|Quiz1|Question9|Choice3|1 and 2|3|True|0|True|
|World0|Quiz1|Question10|Choice1|Use historical data|1|False|0|False|
|World0|Quiz1|Question10|Choice2|Use expert judgment|2|False|0|False|
|World0|Quiz1|Question10|Choice3|1 and 2|3|True|0|True|
|World0|Quiz1|Question11|Choice1|True|1|True|0|True|
|World0|Quiz1|Question11|Choice2|False|2|False|0|False|
|World0|Quiz1|Question11|Choice3|Not sure|3|False|0|False|
|World0|Quiz1|Question12|Choice1|COCOMO (construction cost model)|1|False|0|False|
|World0|Quiz1|Question12|Choice2|Story point|2|True|0|True|
|World0|Quiz1|Question12|Choice3|Function point|3|False|0|False|
|World0|Quiz1|Question13|Choice1|True|1|True|0|True|
|World0|Quiz1|Question13|Choice2|False|2|False|0|False|
|World0|Quiz1|Question13|Choice3|Not sure|3|False|0|False|
|World0|Quiz1|Question14|Choice1|True|1|False|0|False|
|World0|Quiz1|Question14|Choice2|False|2|True|0|True|
|World0|Quiz1|Question14|Choice3|Not sure|3|False|0|False|
|World0|Quiz2|Question0|Choice1|SRS is a complete description of the external behavior of a system.|1|False|0|False|
|World0|Quiz2|Question0|Choice2|Requirement analysis decomposes high-level requirements into details.|2|False|0|False|
|World0|Quiz2|Question0|Choice3|External interface requirement describes connections between software developer and outside world.|3|True|0|True|
|World0|Quiz2|Question1|Choice1|Purpose of the system and assumptions|1|False|0|False|
|World0|Quiz2|Question1|Choice2|Scope of the system and functional requirements|2|False|0|False|
|World0|Quiz2|Question1|Choice3|Test cases and marketing surveys|3|True|0|True|
|World0|Quiz2|Question2|Choice1|Scope management and time management|1|False|0|False|
|World0|Quiz2|Question2|Choice2|Cost management and quality management|2|False|0|False|
|World0|Quiz2|Question2|Choice3|1 and 2|3|True|0|True|
|World0|Quiz2|Question3|Choice1|Business requirement|1|False|0|False|
|World0|Quiz2|Question3|Choice2|Business rule|2|True|0|True|
|World0|Quiz2|Question3|Choice3|Constraint|3|False|0|False|
|World0|Quiz2|Question4|Choice1|Test plan|1|False|0|False|
|World0|Quiz2|Question4|Choice2|Code model|2|False|0|False|
|World0|Quiz2|Question4|Choice3|Participant|3|True|0|True|
|World0|Quiz2|Question5|Choice1|Using marketing surveys is good for statistical data.|1|True|0|True|
|World0|Quiz2|Question5|Choice2|Using marketing surveys is good for generating ideas.|2|False|0|False|
|World0|Quiz2|Question5|Choice3|Using marketing surveys is not good for quantitative data.|3|False|0|False|
|World0|Quiz2|Question6|Choice1|True|1|True|0|True|
|World0|Quiz2|Question6|Choice2|False|2|False|0|False|
|World0|Quiz2|Question6|Choice3|Not sure|3|False|0|False|
|World0|Quiz2|Question7|Choice1|applies methods like use cases or scenarios|1|False|0|False|
|World0|Quiz2|Question7|Choice2|looks at what information the user has|2|True|0|True|
|World0|Quiz2|Question7|Choice3|focuses on system features|3|False|0|False|
|World0|Quiz2|Question8|Choice1|project manager|1|False|0|False|
|World0|Quiz2|Question8|Choice2|client|2|True|0|True|
|World0|Quiz2|Question8|Choice3|configuration manager|3|False|0|False|
|World0|Quiz2|Question9|Choice1|project manager|1|True|0|True|
|World0|Quiz2|Question9|Choice2|API engineer|2|False|0|False|
|World0|Quiz2|Question9|Choice3|end user|3|False|0|False|
|World1|Quiz0|Question0|Choice1|Requirements specification|1|True|0|True|
|World1|Quiz0|Question0|Choice2|Testing|2|False|0|False|
|World1|Quiz0|Question0|Choice3|Maintenance|3|False|0|False|
|World1|Quiz0|Question1|Choice1|The problem, the outcomes and benefits of the project.|1|False|0|False|
|World1|Quiz0|Question1|Choice2|The Stakeholders, developers, and users.|2|False|0|False|
|World1|Quiz0|Question1|Choice3|1 and 2|3|True|0|True|
|World1|Quiz0|Question2|Choice1|Interview and observation|1|False|0|False|
|World1|Quiz0|Question2|Choice2|Brainstorming and prototyping|2|False|0|False|
|World1|Quiz0|Question2|Choice3|1 and 2|3|True|0|True|
|World1|Quiz0|Question3|Choice1|what the system should do|1|False|0|False|
|World1|Quiz0|Question3|Choice2|how well the system must function|2|True|0|True|
|World1|Quiz0|Question3|Choice3|interactions between the system and its environment|3|False|0|False|
|World1|Quiz0|Question4|Choice1|an aspect of what the proposed system must do|1|False|0|False|
|World1|Quiz0|Question4|Choice2|a constraint on the systemâ€™s development|2|False|0|False|
|World1|Quiz0|Question4|Choice3|Either 1 or 2|3|True|0|True|
|World1|Quiz0|Question5|Choice1|Usability|1|False|0|False|
|World1|Quiz0|Question5|Choice2|Reliability|2|True|0|True|
|World1|Quiz0|Question5|Choice3|Supportability|3|False|0|False|
|World1|Quiz0|Question6|Choice1|unique|1|True|0|True|
|World1|Quiz0|Question6|Choice2|single|2|False|0|False|
|World1|Quiz0|Question6|Choice3|atomic|3|False|0|False|
|World1|Quiz0|Question7|Choice1|Ambiguous, imprecise, and complex sentences|1|False|0|False|
|World1|Quiz0|Question7|Choice2|Complete, precise sentences using passive voice|2|False|0|False|
|World1|Quiz0|Question7|Choice3|Complete, simple, and unambiguous sentences|3|True|0|True|
|World1|Quiz0|Question8|Choice1|ambiguous and imprecise|1|False|0|False|
|World1|Quiz0|Question8|Choice2|verifiable and traceable|2|True|0|True|
|World1|Quiz0|Question8|Choice3|unspecific and complex|3|False|0|False|
|World1|Quiz0|Question9|Choice1|Yes, it is specific and unambiguous|1|False|0|False|
|World1|Quiz0|Question9|Choice2|No, it is not verifiable|2|False|0|False|
|World1|Quiz0|Question9|Choice3|No, it is not even a requirement.|3|True|0|True|
|World1|Quiz0|Question10|Choice1|True|1|False|0|False|
|World1|Quiz0|Question10|Choice2|False|2|True|0|True|
|World1|Quiz0|Question10|Choice3|Not sure|3|False|0|False|
|World1|Quiz0|Question11|Choice1|static, dynamic|1|True|0|True|
|World1|Quiz0|Question11|Choice2|dynamic, static|2|False|0|False|
|World1|Quiz0|Question11|Choice3|unique, specific|3|False|0|False|
|World1|Quiz0|Question12|Choice1|Dependencies between use cases are represented by use case associations.|1|False|0|False|
|World1|Quiz0|Question12|Choice2|Associations are used to increase complexity.|2|True|0|True|
|World1|Quiz0|Question12|Choice3|Include and extend are two types of use case associations.|3|False|0|False|
|World1|Quiz0|Question13|Choice1|Actor and use case|1|False|0|False|
|World1|Quiz0|Question13|Choice2|Association and system boundary|2|False|0|False|
|World1|Quiz0|Question13|Choice3|1 and 2|3|True|0|True|
|World1|Quiz0|Question14|Choice1|incomplete|1|True|0|True|
|World1|Quiz0|Question14|Choice2|unambiguous|2|False|0|False|
|World1|Quiz0|Question14|Choice3|complete|3|False|0|False|
|World1|Quiz1|Question0|Choice1|True|1|True|0|True|
|World1|Quiz1|Question0|Choice2|False|2|False|0|False|
|World1|Quiz1|Question0|Choice3|Not sure|3|False|0|False|
|World1|Quiz1|Question1|Choice1|Not sure|1|False|0|False|
|World1|Quiz1|Question1|Choice2|True|2|False|0|False|
|World1|Quiz1|Question1|Choice3|False|3|True|0|True|
|World1|Quiz1|Question2|Choice1|The ability to track requirements from their expression in the SRS (Software Requirements Specification) to their realization in design, documentation, source code and their verification in reviews and tests.|1|False|0|False|
|World1|Quiz1|Question2|Choice2|The ability to track dependencies among requirements, system functions and system components.|2|False|0|False|
|World1|Quiz1|Question2|Choice3|1 and 2|3|True|0|True|
|World1|Quiz1|Question3|Choice1|True|1|True|0|True|
|World1|Quiz1|Question3|Choice2|False|2|False|0|False|
|World1|Quiz1|Question3|Choice3|Not sure|3|False|0|False|
|World1|Quiz1|Question4|Choice1|No, it is optional|1|False|0|False|
|World1|Quiz1|Question4|Choice2|Yes, it is mandatory.|2|True|0|True|
|World1|Quiz1|Question4|Choice3|It does not matter.|3|False|0|False|
|World1|Quiz1|Question5|Choice1|To find out what customers want|1|False|0|False|
|World1|Quiz1|Question5|Choice2|To produce a system model that is correct and consistent based on use cases.|2|True|0|True|
|World1|Quiz1|Question5|Choice3|To produce an incomplete and ambiguous system mode based on use cases.|3|False|0|False|
|World1|Quiz1|Question6|Choice1|Analysis model represents people, physical things and concepts important to the application domain.|1|False|0|False|
|World1|Quiz1|Question6|Choice2|Analysis model shows connections and interactions among these people, things and relevant concepts.|2|False|0|False|
|World1|Quiz1|Question6|Choice3|Analysis mode does not allow us to check whether the functions we will include in the specification will satisfy the requirements.|3|True|0|True|
|World1|Quiz1|Question7|Choice1|True|1|True|0|True|
|World1|Quiz1|Question7|Choice2|False|2|False|0|False|
|World1|Quiz1|Question7|Choice3|Not sure|3|False|0|False|
|World1|Quiz1|Question8|Choice1|Interaction diagram and state chart diagram|1|False|0|False|
|World1|Quiz1|Question8|Choice2|Use case diagram and class diagram|2|True|0|True|
|World1|Quiz1|Question8|Choice3|1 and 2|3|False|0|False|
|World1|Quiz1|Question9|Choice1|True|1|False|0|False|
|World1|Quiz1|Question9|Choice2|False|2|True|0|True|
|World1|Quiz1|Question9|Choice3|Not sure|3|False|0|False|
|World1|Quiz1|Question10|Choice1|Class diagrams represent the structure of the system.|1|False|0|False|
|World1|Quiz1|Question10|Choice2|The classes define the responsibilities for doing various activities.|2|False|0|False|
|World1|Quiz1|Question10|Choice3|Class diagrams can be used during requirements analysis but not system design and object design.|3|True|0|True|
|World1|Quiz1|Question11|Choice1|type, signature|1|True|0|True|
|World1|Quiz1|Question11|Choice2|name, signature|2|False|0|False|
|World1|Quiz1|Question11|Choice3|type, input|3|False|0|False|
|World1|Quiz1|Question12|Choice1|Generalization and dependency|1|False|0|False|
|World1|Quiz1|Question12|Choice2|Association, aggregation and composition|2|False|0|False|
|World1|Quiz1|Question12|Choice3|1 and 2|3|True|0|True|
|World1|Quiz1|Question13|Choice1|Boundary class, control class and entity class|1|True|0|True|
|World1|Quiz1|Question13|Choice2|Boundary class, view class and entity class|2|False|0|False|
|World1|Quiz1|Question13|Choice3|Boundary class, view class and method class|3|False|0|False|
|World1|Quiz1|Question14|Choice1|Resource manager|1|False|0|False|
|World1|Quiz1|Question14|Choice2|Organizational units|2|True|0|True|
|World1|Quiz1|Question14|Choice3|UI controls|3|False|0|False|
|World1|Quiz2|Question0|Choice1|Maintainability and portability|1|False|0|False|
|World1|Quiz2|Question0|Choice2|Availability and dependability|2|False|0|False|
|World1|Quiz2|Question0|Choice3|Response time, capacity and scalability|3|True|0|True|
|World1|Quiz2|Question1|Choice1|define terms clearly|1|False|0|False|
|World1|Quiz2|Question1|Choice2|use clear layout and formatting|2|False|0|False|
|World1|Quiz2|Question1|Choice3|Write ambiguous sentences using passive voice|3|True|0|True|
|World1|Quiz2|Question2|Choice1|consistent unambiguous terminology that stakeholders can agree on|1|False|0|False|
|World1|Quiz2|Question2|Choice2|specialized terms are defined|2|False|0|False|
|World1|Quiz2|Question2|Choice3|1 and 2|3|True|0|True|
|World1|Quiz2|Question3|Choice1|True|1|False|0|False|
|World1|Quiz2|Question3|Choice2|False|2|True|0|True|
|World1|Quiz2|Question3|Choice3|Not sure|3|False|0|False|
|World1|Quiz2|Question4|Choice1|Use case ID and use case name|1|False|0|False|
|World1|Quiz2|Question4|Choice2|Use case description and list of actors|2|False|0|False|
|World1|Quiz2|Question4|Choice3|1 and 2|3|True|0|True|
|World1|Quiz2|Question5|Choice1|True|1|True|0|True|
|World1|Quiz2|Question5|Choice2|False|2|False|0|False|
|World1|Quiz2|Question5|Choice3|Not sure|3|False|0|False|
|World1|Quiz2|Question6|Choice1|Analysis model|1|True|0|True|
|World1|Quiz2|Question6|Choice2|Use case model|2|False|0|False|
|World1|Quiz2|Question6|Choice3|SRS (software requirements specification)|3|False|0|False|
|World1|Quiz2|Question7|Choice1|Static, dynamic|1|False|0|False|
|World1|Quiz2|Question7|Choice2|Conceptual, dynamic|2|True|0|True|
|World1|Quiz2|Question7|Choice3|Conceptual, static|3|False|0|False|
|World1|Quiz2|Question8|Choice1|True|1|False|0|False|
|World1|Quiz2|Question8|Choice2|False|2|True|0|True|
|World1|Quiz2|Question8|Choice3|Not sure|3|False|0|False|
|World1|Quiz2|Question9|Choice1|True|1|True|0|True|
|World1|Quiz2|Question9|Choice2|False|2|False|0|False|
|World1|Quiz2|Question9|Choice3|Not sure|3|False|0|False|
|World2|Quiz0|Question0|Choice1|Maintainability and extensibility|1|False|0|False|
|World2|Quiz0|Question0|Choice2|Scalability and testability|2|False|0|False|
|World2|Quiz0|Question0|Choice3|1 and 2|3|True|0|True|
|World2|Quiz0|Question1|Choice1|A design pattern is a proven solution to a problem in a context.|1|False|0|False|
|World2|Quiz0|Question1|Choice2|A design pattern abstracts a recurring design structure.|2|False|0|False|
|World2|Quiz0|Question1|Choice3|1 and 2|3|True|0|True|
|World2|Quiz0|Question2|Choice1|A component should not know about internal details of other components.|1|True|0|True|
|World2|Quiz0|Question2|Choice2|Software entities like classes should be open for extension but closed for modifications.|2|False|0|False|
|World2|Quiz0|Question2|Choice3|Each component or module should be responsible for only a specific feature or functionality, or aggregation of cohesive functionality.|3|False|0|False|
|World2|Quiz0|Question3|Choice1|True|1|False|0|False|
|World2|Quiz0|Question3|Choice2|False|2|True|0|True|
|World2|Quiz0|Question3|Choice3|Not sure|3|False|0|False|
|World2|Quiz0|Question4|Choice1|High coupling and low extensibility|1|False|0|False|
|World2|Quiz0|Question4|Choice2|Complex framework navigation and multi-artifact consistency|2|False|0|False|
|World2|Quiz0|Question4|Choice3|High cohesion and simultaneous development|3|True|0|True|
|World2|Quiz0|Question5|Choice1|how easy it is to add new capabilities|1|False|0|False|
|World2|Quiz0|Question5|Choice2|how few system resources it consumes|2|True|0|True|
|World2|Quiz0|Question5|Choice3|how easy it is to correct defects or make changes|3|False|0|False|
|World2|Quiz0|Question6|Choice1|Maintainability, flexibility and testability.|1|True|0|True|
|World2|Quiz0|Question6|Choice2|Portability, reusability and interoperability.|2|False|0|False|
|World2|Quiz0|Question6|Choice3|Correctness, reliability, efficiency, integrity and usability.|3|False|0|False|
|World2|Quiz0|Question7|Choice1|Decompositional design and compositional design|1|False|0|False|
|World2|Quiz0|Question7|Choice2|Design patterns and evolutionary design|2|False|0|False|
|World2|Quiz0|Question7|Choice3|1 and 2|3|True|0|True|
|World2|Quiz0|Question8|Choice1|The responsiveness of a system|1|False|0|False|
|World2|Quiz0|Question8|Choice2|The easiness of a software system to be transported from one hardware or software platform to another.|2|True|0|True|
|World2|Quiz0|Question8|Choice3|The components can be easily reused in the development of other software systems.|3|False|0|False|
|World2|Quiz0|Question9|Choice1|Time required to respond to stimuli|1|False|0|False|
|World2|Quiz0|Question9|Choice2|Number of events processed in certain interval of time|2|False|0|False|
|World2|Quiz0|Question9|Choice3|1 and 2|3|True|0|True|
|World2|Quiz0|Question10|Choice1|Decompose the system into reusable components.|1|False|0|False|
|World2|Quiz0|Question10|Choice2|Group environment dependent code in a small number of components.|2|True|0|True|
|World2|Quiz0|Question10|Choice3|Do component-based software developments.|3|False|0|False|
|World2|Quiz0|Question11|Choice1|True|1|True|0|True|
|World2|Quiz0|Question11|Choice2|False|2|False|0|False|
|World2|Quiz0|Question11|Choice3|Not sure|3|False|0|False|
|World2|Quiz0|Question12|Choice1|Round corner rectangles|1|False|0|False|
|World2|Quiz0|Question12|Choice2|Square corner rectangles|2|True|0|True|
|World2|Quiz0|Question12|Choice3|Rectangles with corners cut off|3|False|0|False|
|World2|Quiz0|Question13|Choice1|Objects, abstract data types and modules|1|False|0|False|
|World2|Quiz0|Question13|Choice2|Files, variables and constants|2|False|0|False|
|World2|Quiz0|Question13|Choice3|Flash player and readers|3|True|0|True|
|World2|Quiz0|Question14|Choice1|True|1|True|0|True|
|World2|Quiz0|Question14|Choice2|False|2|False|0|False|
|World2|Quiz0|Question14|Choice3|Not sure|3|False|0|False|
|World2|Quiz1|Question0|Choice1|components|1|False|0|False|
|World2|Quiz1|Question0|Choice2|connectors|2|False|0|False|
|World2|Quiz1|Question0|Choice3|1 and 2|3|True|0|True|
|World2|Quiz1|Question1|Choice1|Objects, data streams|1|True|0|True|
|World2|Quiz1|Question1|Choice2|Procedure calls, clients|2|False|0|False|
|World2|Quiz1|Question1|Choice3|Servers, databases|3|False|0|False|
|World2|Quiz1|Question2|Choice1|does not demonstrate or analyze the properties of interest|1|False|0|False|
|World2|Quiz1|Question2|Choice2|does not hide components and connectors|2|False|0|False|
|World2|Quiz1|Question2|Choice3|Is about structure and interactions|3|True|0|True|
|World2|Quiz1|Question3|Choice1|Modularity, abstraction, open-closed and reusability.|1|True|0|True|
|World2|Quiz1|Question3|Choice2|Efficiency, reliability, security and maintainability.|2|False|0|False|
|World2|Quiz1|Question3|Choice3|Languages, libraries and communications.|3|False|0|False|
|World2|Quiz1|Question4|Choice1|Modifiability and concurrent execution|1|False|0|False|
|World2|Quiz1|Question4|Choice2|Scalability and easy integration|2|False|0|False|
|World2|Quiz1|Question4|Choice3|1 and 2|3|True|0|True|
|World2|Quiz1|Question5|Choice1|In design pattern, name describes the pattern.|1|False|0|False|
|World2|Quiz1|Question5|Choice2|In design pattern, consequences describe elements, collaborations and relationships.|2|True|0|True|
|World2|Quiz1|Question5|Choice3|In design pattern, problem describes when to apply the pattern.|3|False|0|False|
|World2|Quiz1|Question6|Choice1|Controller gathers output and updates the Model|1|False|0|False|
|World2|Quiz1|Question6|Choice2|View is notified and updates its display|2|True|0|True|
|World2|Quiz1|Question6|Choice3|Model updates the change and notifies a few subscribers of the change|3|False|0|False|
|World2|Quiz1|Question7|Choice1|Cost of frequent updates|1|True|0|True|
|World2|Quiz1|Question7|Choice2|High cohesion|2|False|0|False|
|World2|Quiz1|Question7|Choice3|Low coupling|3|False|0|False|
|World2|Quiz1|Question8|Choice1|One should depend upon concretions|1|False|0|False|
|World2|Quiz1|Question8|Choice2|many client-specific interfaces are better than one general-purpose interface|2|True|0|True|
|World2|Quiz1|Question8|Choice3|Objects in a program should be replaceable with instances of their subtypes without altering the correctness of that program|3|False|0|False|
|World2|Quiz1|Question9|Choice1|Reuse of designs|1|False|0|False|
|World2|Quiz1|Question9|Choice2|Top-down|2|False|0|False|
|World2|Quiz1|Question9|Choice3|Trial and error|3|True|0|True|
|World2|Quiz1|Question10|Choice1|Availability, correctness and efficiency|1|False|0|False|
|World2|Quiz1|Question10|Choice2|Flexibility, integrity and maintainability|2|False|0|False|
|World2|Quiz1|Question10|Choice3|1 and 2|3|True|0|True|
|World2|Quiz1|Question11|Choice1|how easy it is for people to learn or to use|1|True|0|True|
|World2|Quiz1|Question11|Choice2|how easy it protects against injury or damage|2|False|0|False|
|World2|Quiz1|Question11|Choice3|how easy it is to correctly install the product|3|False|0|False|
|World2|Quiz1|Question12|Choice1|Maintainability, flexibility and testability.|1|False|0|False|
|World2|Quiz1|Question12|Choice2|Correctness, reliability, efficiency, integrity and usability.|2|True|0|True|
|World2|Quiz1|Question12|Choice3|Portability, reusability and interoperability.|3|False|0|False|
|World2|Quiz1|Question13|Choice1|Different quality attributes manifest themselves differently during various phases.|1|True|0|True|
|World2|Quiz1|Question13|Choice2|Design is the second stage in software system creation in which quality requirements can be begin to be addressed.|2|False|0|False|
|World2|Quiz1|Question13|Choice3|Software quality should not be considered in SDLC.|3|False|0|False|
|World2|Quiz1|Question14|Choice1|How much communication between the components.|1|False|0|False|
|World2|Quiz1|Question14|Choice2|The choiceof algorithms, data structure and protocols.|2|True|0|True|
|World2|Quiz1|Question14|Choice3|How components are partitioned or distributed.|3|False|0|False|
|World2|Quiz2|Question0|Choice1|Name, problem, location and consequences.|1|False|0|False|
|World2|Quiz2|Question0|Choice2|Name, problem, solution and output.|2|False|0|False|
|World2|Quiz2|Question0|Choice3|Name, problem, solution and consequences.|3|True|0|True|
|World2|Quiz2|Question1|Choice1|aggregation, adaption|1|False|0|False|
|World2|Quiz2|Question1|Choice2|modifications, extension|2|False|0|False|
|World2|Quiz2|Question1|Choice3|extension, modifications|3|True|0|True|
|World2|Quiz2|Question2|Choice1|repeat yourself|1|False|0|False|
|World2|Quiz2|Question2|Choice2|maximize upfront design|2|False|0|False|
|World2|Quiz2|Question2|Choice3|achieves conceptual integrity|3|True|0|True|
|World2|Quiz2|Question3|Choice1|how easy it is to correct defects or make changes|1|False|0|False|
|World2|Quiz2|Question3|Choice2|how easily we can use components in other systems|2|True|0|True|
|World2|Quiz2|Question3|Choice3|how well it responds to unanticipated conditions|3|False|0|False|
|World2|Quiz2|Question4|Choice1|measure an existing systemâ€™s quality|1|False|0|False|
|World2|Quiz2|Question4|Choice2|predict a systemâ€™s quality during design and development|2|False|0|False|
|World2|Quiz2|Question4|Choice3|1 and 2|3|True|0|True|
|World2|Quiz2|Question5|Choice1|Portability, reusability and interoperability.|1|True|0|True|
|World2|Quiz2|Question5|Choice2|Correctness, reliability, efficiency, integrity and usability.|2|False|0|False|
|World2|Quiz2|Question5|Choice3|Maintainability, flexibility and testability.|3|False|0|False|
|World2|Quiz2|Question6|Choice1|how heavy it should depend on the platform specific feature|1|True|0|True|
|World2|Quiz2|Question6|Choice2|how easily the components can be parameterized|2|False|0|False|
|World2|Quiz2|Question6|Choice3|the way to configure the components|3|False|0|False|
|World2|Quiz2|Question7|Choice1|Not sure|1|False|0|False|
|World2|Quiz2|Question7|Choice2|True|2|True|0|True|
|World2|Quiz2|Question7|Choice3|False|3|False|0|False|
|World2|Quiz2|Question8|Choice1|Square corner rectangles|1|False|0|False|
|World2|Quiz2|Question8|Choice2|Rectangles with corners cut off|2|True|0|True|
|World2|Quiz2|Question8|Choice3|Round corner rectangles|3|False|0|False|
|World2|Quiz2|Question9|Choice1|Functions and procedures without side effects|1|True|0|True|
|World2|Quiz2|Question9|Choice2|Files, variables and constants|2|False|0|False|
|World2|Quiz2|Question9|Choice3|Objects, abstract data types and modules|3|False|0|False|
|World3|Quiz0|Question0|Choice1|A set of component types and a set of connectors|1|False|0|False|
|World3|Quiz0|Question0|Choice2|A topological structure and a set of connectors|2|False|0|False|
|World3|Quiz0|Question0|Choice3|1 and 2|3|True|0|True|
|World3|Quiz0|Question1|Choice1|Subroutine calls and remote procedure calls|1|False|0|False|
|World3|Quiz0|Question1|Choice2|Data streams and sockets|2|False|0|False|
|World3|Quiz0|Question1|Choice3|1 and 2|3|True|0|True|
|World3|Quiz0|Question2|Choice1|Call and return|1|True|0|True|
|World3|Quiz0|Question2|Choice2|Data-centered|2|False|0|False|
